"id";"name";"year";"rankscore"
11477;"All That Glitters";1937;0.0
11478;"All That Glitters";1990;0.0
11480;"All That Glitters";1995;0.0
11481;"All That Glitters Is Not Goldfish";1919;0.0
11482;"All that glitterz";1997;0.0
11483;"All That Heaven Allows";1955;7.4
11484;"All That I Have";1951;0.0
11485;"All That Jazz";1979;7.4
11486;"All That Jazzin'";1998;0.0
11489;"All That You Love Will Be Carried Away";2004;0.0
11491;"All the Advantages";1972;0.0
11492;"All the Best Cowboys Have Chinese Eyes";1982;0.0
11493;"All the Best Nicki";1988;0.0
11494;"All the Best, Barbara";1989;0.0
11495;"All the Brothers Were Valiant";1923;0.0
11496;"All the Brothers Were Valiant";1953;5.9
11497;"All the Cats Join In";1946;5.9
11498;"All the Comforts of Home";1912;0.0
11499;"All the Corners of the World";1989;0.0
11500;"All the Days of My Life";1982;0.0
11501;"All the Dog's Fault";1914;0.0
11502;"All the Fine Young Cannibals";1960;5.2
11503;"All the Fun of the Fair";1979;0.0
11505;"All the Girls I've Loved Before";2003;0.0
11506;"All the Great Operas in 10 Minutes";1992;1.0
11507;"All the Invisible Children";2006;0.0
11508;"All the Kids Do It";1984;0.0
11509;"All the Kind Strangers";1974;0.0
11510;"All the King's Horses";1934;4.8
11511;"All the King's Horses";1977;5.4
11512;"All the King's Horses";1995;0.0
11514;"All the King's Men";1949;7.7
11515;"All the King's Men";1958;0.0
11516;"All the King's Men";1999;0.0
11517;"All the King's Men";2005;0.0
11518;"All the Kings Horses";2004;0.0
11519;"All the Little Animals";1998;6.6
11521;"All the Lovin' Kinfolk";1970;0.0
11522;"All the Loving Couples";1969;0.0
11523;"All the Merry Bow-Wows";1921;0.0
11524;"All the Money in the World";1983;0.0
11525;"All the President's Men";1976;8.0
11526;"All the President's Women";1994;0.0
11528;"All the Presidents' Movies";2003;0.0
11529;"All the Pretty Horses";2000;5.7
11530;"All the Queen's Cooks";2004;0.0
11531;"All the Queen's Men";2001;5.0
11532;"All the Rage";1997;6.8
11533;"All the Rage";1999;5.7
11535;"All the Real Girls";2003;6.7
11537;"All the Right Moves";1983;5.7
11538;"All the Right Moves";1997;0.0
11539;"All the Right Noises";1969;4.7
11540;"All the Right Stuff";1997;0.0
11541;"All the Rivers Run 2";1990;0.0
11542;"All the Sad World Needs";1918;0.0
11545;"All the Ugly Maids";2001;0.0
11546;"All the Vermeers in New York";1990;5.9
11549;"All the Way";1998;5.4
11550;"All the Way Down";1966;0.0
11552;"All the Way Home";1963;7.4
11553;"All the Way Home";1971;0.0
11554;"All the Way Home";1981;0.0
11556;"All the Way In";1996;0.0
11558;"All the Way to Paris";1965;0.0
11559;"All the Way to Worcester";1996;0.0
11560;"All the Way Up";1970;0.0
11561;"All the Way Up";1994;0.0
11562;"All the Way... A Decade of Song";1999;0.0
11563;"All the Winners";1920;0.0
11564;"All the Winters That Have Been";1997;0.0
11565;"All the World to Nothing";1918;0.0
11566;"All the World's a Stage";1910;0.0
11567;"All the World's a Stage";1915;0.0
11568;"All the World's a Stage";1917;0.0
11569;"All the World's a Stooge";1941;6.8
11570;"All the Wrong Places";2000;6.2
11571;"All the Years";1984;0.0
11572;"All the Years of Her Life";1974;0.0
11573;"All the Young Men";1960;5.9
11574;"All the Young Wives";1974;0.0
11575;"All Things Bright and Beautiful";1984;0.0
11576;"All Things Bright and Beautiful";1994;7.4
11577;"All Things Fare";1999;0.0
11578;"All This and Rabbit Stew";1941;6.6
11579;"All This and Rabbit Stew";1950;0.0
11580;"All This and World War II";1976;5.7
11581;"All This, and Christmas Too!";1971;0.0
11582;"All This, and Heaven Too";1940;7.4
11583;"All Through the Night";1942;6.9
11584;"All Tied Up";1925;0.0
11586;"All Tied Up";1994;0.0
11588;"All Together";1942;5.9
11589;"All Together Now";1970;0.0
11590;"All Together Now";1975;0.0
11591;"All Tomorrow's Parties";2003;6.1
11592;"All Up a Tree";1926;0.0
11593;"All Visitors Must Be Announced: The Lives and Loves of Doormen in New York City";1997;0.0
11594;"All Washed Up";1927;0.0
11595;"All Water Has a Perfect Memory";2002;7.8
11596;"All Wet (1922/I)";1922;0.0
11597;"All Wet (1922/II)";1922;0.0
11598;"All Wet";1924;0.0
11599;"All Wet";1926;0.0
11600;"All Wet (1927/I)";1927;0.0
11601;"All Wet (1927/II)";1927;0.0
11602;"All Wet";1930;0.0
11603;"All White";1999;0.0
11604;"All Wives Party";2004;0.0
11605;"All Woman";1918;0.0
11606;"All Woman";1967;0.0
11607;"All Women Are Bad";1969;0.0
11608;"All Women Have Periods";1979;1.0
11609;"All Women Have Secrets";1939;0.0
11610;"All Wool";1925;0.0
11611;"All Work and No Pay";1942;0.0
11612;"All Wrapped Up In Life";2002;0.0
11613;"All Wrong";1919;0.0
11614;"All Wrong";1921;0.0
11615;"All Wrong";1922;0.0
11616;"All You Can Dream";1986;0.0
11617;"All You Can Eat";1994;0.0
11618;"All You Have to Do";1982;0.0
11619;"All You Need";2001;7.4
11620;"All You Need Is Love";1997;0.0
11621;"All You Need Is Luv";2004;0.0
11622;"All You Need Is Money";1974;0.0
11623;"All You Zombie";2001;0.0
11624;"All Your Difference";2003;0.0
11625;"All' Arrabbiata - Eine kochende Leidenschaft";2001;0.0
11626;"All'armi, siam fascisti";1962;0.0
11627;"All'ombra della gloria";1945;0.0
11628;"All'ombra delle aquile";1966;0.0
11629;"All'ombra di una colt";1965;2.3
11630;"All'onorevole piacciono le donne (Nonostante le apparenze... e purch la nazione non lo sappia)";1972;0.0
11631;"All's Fair";1938;0.0
11632;"All's Fair";1989;3.1
11633;"All's Fair at the Fair";1938;5.1
11634;"All's Fair at the Fair";1947;5.2
11635;"All's Fair in Love & War";1996;6.0
11636;"All's Fair in Love";1914;0.0
11637;"All's Fair in Love";1921;0.0
11638;"All's Fair in Love and War";1909;0.0
11639;"All's Swell on the Ocean";1924;0.0
11640;"All's Swell That Ends Swell";1926;0.0
11641;"All's Well";1941;0.0
11642;"All's Well That Ends Well";1907;0.0
11643;"All's Well That Ends Well";1913;0.0
11644;"All's Well That Ends Well";1914;0.0
11645;"All's Well That Ends Well";1940;0.0
11646;"All's Well That Ends Well";1968;0.0
11647;"All's Well That Ends Well";1978;0.0
11648;"All's Well That Ends Well";1981;0.0
11649;"All'ultimo sangue";1968;0.0
11650;"All-American Alphabet, The";2002;0.0
11651;"All-American Blondes";1939;0.0
11652;"All-American Boy, The";1973;3.7
11653;"All-American Drawback";1935;0.0
11654;"All-American Girl";2005;0.0
11655;"All-American Girl, The";1972;3.0
11658;"All-American Hollywood Hussy Contest, The";1991;0.0
11660;"All-American Kickback, The";1931;0.0
11661;"All-American Murder";1992;0.0
11662;"All-American Sweetheart";1937;0.0
11663;"All-American Toothache";1936;7.3
11664;"All-American Woman, The";1973;0.0
11665;"All-American, The";1932;0.0
11666;"All-Colored Vaudeville Show, An";1935;6.6
11668;"All-Nude Workout 1";1993;0.0
11669;"All-Seeing Eye, The";1912;0.0
11670;"All-Star 25th Birthday: Stars and Street Forever!";1994;0.0
11671;"All-Star Birthday Party at Annapolis";1982;0.0
11672;"All-Star Bond Rally, The";1945;7.6
11673;"All-Star Cast";1924;0.0
11674;"All-Star Celebration Honoring Martin Luther King Jr., An";1986;0.0
11675;"All-Star Celebration Opening the Gerald R. Ford Presidential Museum";1981;0.0
11676;"All-Star Comedy Birthday Party from West Point";1981;0.0
11677;"All-Star Concert for Montserrat";1997;0.0
11678;"All-Star Family Feud Special";1977;0.0
11679;"All-Star Hockey";1995;0.0
11680;"All-Star Hockey, Vol. 2: Winning Techniques";1998;0.0
11681;"All-Star Melody Masters";1943;0.0
11682;"All-Star Olympic Salute: Countdown to Salt Lake City";2002;0.0
11683;"All-Star Party for Aaron Spelling";1998;0.0
11684;"All-Star Production of Patriotic Episodes for the Second Liberty Loan";1917;0.0
11685;"All-Star Salute to Mother's Day";1981;0.0
11686;"All-Star Toast to the Improv, An";1988;0.0
11687;"All-Star Tribute to Brian Wilson, An";2001;0.0
11688;"All-Star Tribute to Elizabeth Taylor, An";1977;0.0
11689;"All-Star Tribute to John Wayne, An";1976;0.0
11690;"All-Star Tribute to Johnny Cash, An";1999;0.0
11691;"Alla bara frsvinner";2004;0.0
11692;"Alla capitale";1916;0.0
11693;"Alla dagar alla ntter";1996;0.0
11694;"Alla en el Rancho Chico";1992;0.0
11695;"Alla en la plaza Garibaldi";1981;0.0
11696;"Alla Fiat era cos";1990;0.0
11697;"Alla fine della notte";2003;0.0
11698;"Alla mia cara mamma nel giorno del suo compleanno";1974;0.0
11699;"Alla mina sner";1965;0.0
11700;"Alla Nazimova and Rudolph Valentino";2000;0.0
11701;"Alla Nazimova, l'enfant terrible d'Hollywood";1997;0.0
11702;"Alla pressione";1995;0.0
11703;"Alla ricerca del piacere";1972;6.1
11704;"Alla ricerca dell'impero sepolto";1987;4.6
11705;"Alla ricerca di Sheherazade";1999;0.0
11706;"Alla ricerca di Tadzio";1970;8.2
11707;"Alla rivoluzione sulla due cavalli";2001;6.6
11708;"Alla scoperta dell'Africa";1966;0.0
11709;"Alla tiders 91 Karlsson";1953;0.0
11710;"Alla tiders Karlsson";1936;0.0
11711;"Alla turca";1996;0.0
11712;"Alla vi barn i Bullerbyn";1960;5.7
11713;"Alla vi barn i Bullerbyn";1986;6.8
11714;"Alla vra morgondagar";1994;0.0
11715;"Alla lskade Alice";1989;0.0
11716;"Alla lskar Alice";2002;6.5
11717;"Allabad, the Arabian Wizard";1900;0.0
11718;"Allad";1995;0.0
11719;"Alladdin Ka Chirag";1957;0.0
11720;"Alladdin Laila";1957;0.0
11721;"Alladin and the Wonderful Lamp";1900;0.0
11722;"Alladin and the Wonderful Lamp";1931;0.0
11723;"Alladin from Manhattan";1936;0.0
11724;"Alladin II";1936;0.0
11725;"Allah 3311";1914;0.0
11726;"Allah byktr";1959;0.0
11727;"Allah cezani versin Osman Bey";1961;0.0
11728;"Allah Ka Pyara";1927;0.0
11729;"Allah Kerihm";1955;0.0
11730;"Allah kerim";1950;0.0
11731;"Allah korkusu";1958;0.0
11732;"Allah maana";1955;0.0
11733;"Allah Rakha";1986;0.0
11734;"Allah seviniz dedi";1962;0.0
11735;"Allah Tantou";1991;0.0
11737;"Allah'in cenneti";1939;0.0
11738;"Allahaismarladik";1951;0.0
11739;"Allahaismarladik";1966;0.0
11740;"Allahaismarladik Istanbul";1966;0.0
11741;"Allahaismarladik yavrum";1966;0.0
11742;"Allahs brn";2002;0.0
11743;"Allahs danske piger";2002;0.0
11744;"Allahs vilje";1998;0.0
11745;"Allahtan bul";1952;0.0
11746;"Allahu Akbar";1959;0.0
11747;"Allahu Akbar";1977;0.0
11748;"Allan Field's Warning";1913;0.0
11749;"Allan in Wonderland";1964;0.0
11750;"Allan Quatermain and the Lost City of Gold";1987;3.7
11751;"Allan Sherman: Folk Singer?";1965;0.0
11752;"Allan Stewart Show, The";1980;0.0
11753;"Allanamiento de morada";1998;8.5
11754;"Allari Bullodu";1978;0.0
11755;"Allari Mogudu";1992;0.0
11756;"Allari Pillalu";1978;0.0
11757;"Allari Police";1994;0.0
11758;"Allari Premikudu";1994;0.0
11759;"Allari Priyudu";1993;0.0
11760;"Allauddin Adhbhuta Deepam";1957;0.0
11761;"Allavudeenum Arputha Vilakkum";1957;0.0
11762;"Allayi... kai to louri tis manas";1982;0.0
11763;"Allazhar";1993;0.0
11764;"Alle dagen feest";1976;6.1
11765;"Alle disse dage";1993;0.0
11766;"Alle fr Arbeit";1998;0.0
11767;"Alle fr die Mafia";1997;0.0
11768;"Alle Geister kreisen";1985;0.0
11769;"Alle gr rundt og forelsker sig";1941;0.0
11770;"Alle haben geschwiegen";1996;0.0
11771;"Alle Jahre wieder";1967;0.0
11772;"Alle Juden raus!";1991;0.0
11773;"Alle kann ich nicht heiraten";1952;0.0
11774;"Alle Kinder brauchen Liebe";2000;0.0
11775;"Alle Ktzchen naschen gern";1969;4.8
11776;"Alle lieben Climare";1973;0.0
11777;"Alle lieben Peter";1959;0.0
11778;"Alle lieben Willy Wuff";1995;0.0
11779;"Alle Macht der Erde";1962;0.0
11780;"Alle man p post";1940;0.0
11781;"Alle mand paa dk";1942;0.0
11782;"Alle meine Mdchen";1980;0.0
11783;"Alle Menschen werden Brder";1973;2.1
11784;"Alle Snden dieser Erde";1958;0.0
11785;"Alle Tage ist kein Sonntag";1935;0.0
11786;"Alle Tage ist kein Sonntag";1959;0.0
11787;"Alle tiders kupp";1964;4.9
11788;"Alle vogels vliegen";1983;0.0
11789;"Alle Wege fhren heim";1957;0.0
11790;"Allee der Kosmonauten";1999;0.0
11791;"Alleen voor U";1935;0.0
11792;"Allegheny Stories";1998;0.0
11793;"Allegheny Uprising";1939;6.2
11794;"Allegoria";1979;7.8
11795;"Allegoria";1988;0.0
11796;"Allegorical Floats";1898;0.0
11797;"Allegorical Procession";1902;0.0
11798;"Allegretto";1936;8.6
11799;"Allegri becchini... arriva Trinit";1972;0.0
11800;"Allegri masnadieri";1937;0.0
11801;"Allegro";1939;0.0
11802;"Allegro";2005;0.0
11803;"Allegro barbaro";1979;8.1
11804;"Allegro cantante, L'";1938;0.0
11805;"Allegro con brio";1987;0.0
11806;"Allegro fantasma, L'";1941;0.0
11807;"Allegro ma non troppo";1985;9.2
11808;"Allegro non troppo";1977;7.1
11809;"Allegro s ognyom";1979;0.0
11810;"Allegro squadrone, L'";1954;0.0
11811;"Allein";2002;0.0
11812;"Allein auf dem Mars";1997;0.0
11813;"Allein machen sie dich ein";1974;0.0
11814;"Allein unter Frauen";1991;6.6
11815;"Allein unter Mnnern";2001;0.0
11816;"Alleingang zu zweit";1987;0.0
11817;"Alleinseglerin, Die";1987;0.0
11818;"Alleinstehend";1983;0.0
11820;"Allemaal naar bed";1970;0.0
11821;"Allemaal tuig!";1982;0.0
11822;"Allemagne 90 neuf zro";1991;6.0
11823;"Alleman";1963;8.1
11824;"Allemande im Herbst";1962;0.0
11825;"Allen and Rossi Meet Dracula and Frankenstein";1974;0.0
11826;"Allen Boesak: Choosing for Justice";1984;0.0
11827;"Allen Daviau, ASC on Psychedelic Film Effects";2003;0.0
11828;"Allenatore nel pallone, L'";1984;7.1
11829;"Allentown Duck Farm";1903;0.0
11830;"Aller et retour";1948;0.0
11831;"Aller guten Dinge sind drei";1980;0.0
11832;"Aller Liebe Anfang";1972;0.0
11833;"Aller simple pour Manhattan";2002;5.9
11834;"Aller  Dieppe sans voir la mer";1989;0.0
11835;"Aller-retour";1977;0.0
11836;"Allerbeste Stck, Das";2004;0.0
11837;"Allerd Fishbein's in Love";1999;6.6
11838;"Allergic to Love";1944;0.0
11839;"Allergic to Nuts";2003;0.0
11840;"Allergy";1970;0.0
11841;"Allerhoogste, Het";1987;0.0
11842;"Allerlei Bilder aus Bethel";1924;0.0
11843;"Allerletzte, Der";1979;0.0
11844;"Allerseelen";2003;0.0
11845;"Alles";2000;0.0
11846;"Alles anders";2002;0.0
11847;"Alles auf Anfang";1994;4.1
11848;"Alles auf die Siebzehn";1998;0.0
11849;"Alles aus Liebe";1943;0.0
11850;"Alles aus Liebe";1986;0.0
11851;"Alles auer Mord - Blackout";1996;0.0
11852;"Alles auer Mord - Blutiger Ernst";1995;0.0
11853;"Alles auer Mord - Das blonde Gift";1997;0.0
11854;"Alles auer Mord - Das Kuckucksei";1995;0.0
11855;"Alles auer Mord - Der Mann im Mond";1994;0.0
11856;"Alles auer Mord - Der Name der Nelke";1994;0.0
11857;"Alles auer Mord - Die Frau ohne Gesicht";1994;0.0
11858;"Alles auer Mord - Hals ber Kopf";1996;0.0
11859;"Alles auer Mord - Marion Nr. 5";1995;0.0
11860;"Alles auer Mord - Todkppchen";1996;0.0
11861;"Alles auer Mord - Tdlicher Irrtum";1995;0.0
11862;"Alles auer Mord - Wahnsinn mit Methode";1995;0.0
11863;"Alles auer Mord - Wer Gewalt st";1994;0.0
11864;"Alles auer Mord - Y.?17";1995;0.0
11865;"Alles Bob!";1999;6.0
11866;"Alles dreht sich, alles bewegt sich";1929;0.0
11867;"Alles fliet oder Wo geht der Strom hin?";1997;0.0
11868;"Alles fr den Hund";1959;0.0
11869;"Alles fr den Hund";2001;0.0
11870;"Alles fr dich, mein Schatz";1954;0.0
11871;"Alles fr die Firma";1935;0.0
11872;"Alles fr die Firma";1950;0.0
11873;"Alles fr die Katz";1970;0.0
11874;"Alles fr Geld";1923;0.0
11875;"Alles fr Gloria";1941;0.0
11876;"Alles fr Papa";1953;0.0
11877;"Alles gelogen";1996;0.0
11878;"Alles getrkt!";2002;0.0
11880;"Alles Gute...";1996;0.0
11881;"Alles hrt auf mein Kommando";1935;0.0
11883;"Alles ist ein Wunder. Ein Artistenleben";2000;0.0
11884;"Alles ist gut";1985;0.0
11885;"Alles komt ergens van Gerard Thoolen";2003;0.0
11886;"Alles Lge";1948;0.0
11887;"Alles Lge";1992;4.9
11888;"Alles mit Besteck";2000;0.0
11889;"Alles moet anders";1989;0.0
11890;"Alles moet weg";1996;7.4
11891;"Alles nur ein Spiel";1992;0.0
11892;"Alles nur Tarnung";1996;5.8
11893;"Alles oder nichts";1989;0.0
11894;"Alles offen";1990;0.0
11895;"Alles Paletti";1985;0.0
11896;"Alles Samba";2004;0.0
11897;"Alles Schwindel";1940;0.0
11898;"Alles ton protimoun gouli";1986;0.0
11899;"Alles um eine Frau";1935;0.0
11900;"Alles weg'n dem Hund";1935;0.0
11901;"Alles wegen Paul";2001;0.0
11902;"Alles wegen Robert De Niro";1996;0.0
11903;"Alles werden gut";1998;0.0
11904;"Alles wieder still";1998;0.0
11905;"Alles wird gut";1991;0.0
11906;"Alles wird gut";1998;7.8
11907;"Alles wird gut";2003;0.0
11908;"Alles wirkliche Leben ist Begegnung";1980;0.0
11909;"Alley Action";1992;0.0
11911;"Alley Cat";1982;6.1
11912;"Alley Cat";1991;0.0
11913;"Alley Cat, The";1929;0.0
11914;"Alley Cat, The";1941;5.7
11915;"Alley Cats Strike";2000;0.0
11918;"Alley of Golden Hearts, The";1924;0.0
11919;"Alley Romance, An";1915;0.0
11920;"Alley to Bali";1954;0.0
11921;"Alley Tramp";1968;2.1
11922;"Alley, The";1998;0.0
11923;"Alley, The (2003/I)";2003;0.0
11925;"Alleys and Motorways";1997;0.0
11926;"Allez France!";1964;6.5
11927;"Allez Hopp";1946;0.0
11928;"Allez Oop";1934;6.5
11929;"Alli gelin";1957;0.0
11930;"Alli opsi, I";1991;0.0
11931;"Alli Petra Pullai";1959;0.0
11932;"Alli Vijaam";1942;0.0
11933;"Alli yemeni";1958;0.0
11934;"Alliance cherche doigt";1997;2.7
11935;"Alliance for Better Campaigns";1997;0.0
11936;"Alliance, L'";1971;6.0
11937;"Allie & Me";1997;4.8
11938;"Allied Forces";1999;0.0
11939;"Allies";1983;0.0
11940;"Allievo modello, L'";2002;0.0
11941;"Alligator";1980;5.6
11942;"Alligator";1996;3.7
11943;"Alligator Alley";2000;6.4
11944;"Alligator Bait";1900;0.0
11945;"Alligator Eyes";1990;5.3
11946;"Alligator II: The Mutation";1991;2.6
11947;"Alligator Named Daisy, An";1955;5.7
11948;"Alligator People, The";1959;4.4
11949;"Alligator Pie";1991;0.0
11950;"Alligator Shoes";1981;3.9
11951;"Alligator's Paradise";1926;0.0
11952;"Alligator, L'";1990;0.0
11953;"Alligoria";1986;0.0
11954;"Allison";2000;0.0
11955;"Allison Sydney Harrison";1983;0.0
11956;"Allison's Boyfriend's Band";1998;0.0
11957;"Allman Brothers Band: Brothers of the Road, The";1994;0.0
11958;"Allman Brothers Band: Live at Great Woods, The";1991;0.0
11959;"Allman Brothers Band: Live at the Beacon Theatre, The";2003;0.0
11960;"Allmutter Natur";1924;0.0
11961;"Allmchtige Dollar, Der";1923;0.0
11962;"Allmnna ordningen - uppgifter fr en europeisk polis";1975;0.0
11963;"Allnighter, The";1987;3.6
11964;"Allo Berlin? Ici Paris!";1931;6.4
11965;"Allo gramma, To";1976;0.0
11966;"Allo!";1982;0.0
11967;"Allo! Allo!";1962;0.0
11968;"Allocation";1999;0.0
11969;"Allons enfants... pour l'Algrie";1962;0.0
11970;"Allons voir si la rose";1982;0.0
11971;"Allons z'enfants";1981;6.7
11972;"Allons  la foire!";1981;0.0
11973;"Allonsanfan";1973;6.3
11974;"Allos gia to ekatommyrio";1964;5.8
11975;"Allos gia ton paradeiso";1984;0.0
11976;"Allos havai allos plironei";1987;0.0
11977;"Allos, O";1952;0.0
11978;"Allotment Wives";1945;5.4
11979;"Allotria";1936;5.5
11981;"Allou papas allou ta rasa tou";1983;0.0
11982;"Allou ta kakarismata...";1960;0.0
11983;"Allou to oneiro ki allou to thavma";1957;0.0
11984;"Allpakallpa";1974;0.0
11985;"Allra kraste syster";1988;0.0
11986;"Allseitig reduzierte Persnlichkeit - Redupers, Die";1978;6.5
11987;"Allt hmnar sig";1917;0.0
11988;"Alltag";1999;8.2
11989;"Alltag";2003;0.0
11990;"Alltagsrot in Europa";1995;0.0
11991;"Alltid noe trist og deprimerende";1970;0.0
11992;"Alltid p en tisdag";2004;0.0
11993;"Alltgliche Geschichte, Eine";1948;0.0
11994;"Alluda Mazaaka...!";1995;6.1
11995;"Alludochhadu";1976;0.0
11996;"Alludu Diddina Kapuram";1991;0.0
11997;"Alludu Menalludu";1970;0.0
11998;"Alludu Pattina Bharatham";1980;0.0
11999;"Alludugaru";1990;0.0
12000;"Alludugaru Zindabad";1981;0.0
12001;"Allullo drom";1992;0.0
12002;"Allulu Vasthunnaru";1984;0.0
12003;"Allumettes animes, Les";1908;0.0
12004;"Allumettes fantaisistes, Les";1912;0.0
12006;"Allure";1999;6.5
12007;"Allure of the Threshold, The";1994;0.0
